cart_health_score,cart_item_count,cart_fruits_and_vegetables,cart_whole_grain_foods,cart_meat_and_alternatives,cart_dairy_and_alternatives,cart_energy_kj,cart_energy_kj_missing,cart_fat,cart_fat_missing,cart_saturated_fat,cart_saturated_fat_missing,cart_carbohydrates,cart_carbohydrates_missing,cart_sugars,cart_sugars_missing,cart_fiber,cart_fiber_missing,cart_protein,cart_protein_missing,cart_salt,cart_salt_missing,cart_sodium,cart_sodium_missing,candidate_score,candidate_energy_kj,candidate_energy_kj_missing,candidate_fat,candidate_fat_missing,candidate_saturated_fat,candidate_saturated_fat_missing,candidate_carbohydrates,candidate_carbohydrates_missing,candidate_sugars,candidate_sugars_missing,candidate_fiber,candidate_fiber_missing,candidate_protein,candidate_protein_missing,candidate_salt,candidate_salt_missing,candidate_sodium,candidate_sodium_missing,candidate_fruits_and_vegetables,candidate_whole_grain_foods,candidate_meat_and_alternatives,candidate_dairy_and_alternatives,action,candidate_barcode,candidate_name,before_score,after_score,score_change,replaced_barcode
0.0,5,1,0,0,0,4508.516858287916,1,25.6039711111111,0,7.79259249722516,0,207.01429000000002,0,99.6640225925926,0,13.504763333333333,1,31.11111120647853,0,0.740740740740741,1,0.00037037037037037,1,-3.0,0.0,1,0.0,0,0.0,0,35.0,0,34.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,remove,0012000207860,Organic Yerba Mate Ultimate Mint,0.0,0.75,0.75,
0.5,2,0,0,0,0,1843.682601638462,0,9.69999980926514,0,1.60000002384186,0,33.0,0,21.71,0,18.0,0,45.8695652173913,0,0.407608695652174,1,0.16304347826087,1,0.0,1658.89999294281,0,9.69999980926514,0,1.60000002384186,0,33.0,0,21.0,0,18.0,0,35.0,0,0.0,1,0.0,1,0,0,0,0,remove,00044701,Summer berries,0.5,1.0,0.5,
-1.4444444444444444,9,0,0,0,0,7391.290211418684,0,66.80575674740484,0,14.665051903114186,0,117.5934474048443,0,49.8767,1,8.7,1,167.6934474048443,0,35.29206756055363,0,14.116827024221454,0,-1.0,1081.0,0,0.5,0,0.1,0,62.0,0,61.0,0,0.0,1,0.5,0,0.0,1,0.0,1,1,0,0,0,replace,00040884,Sirop de framboise,-1.4444,-1.6667,-0.2222,0011110667670
-2.4444444444444446,9,0,0,0,2,11961.09296296296,0,75.21185185185182,0,29.0392592592593,0,491.3581481481482,0,274.13962962962955,0,10.87037037037037,1,43.42370370370367,0,4.611018518518518,0,1.8444074074074068,0,-3.0,1163.15789473684,0,0.0,0,0.0,0,68.421052631579,0,68.421052631579,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,replace,0015615123020,Nutmeg Jam,-2.4444,-2.1111,0.3333,0000942283348
-3.0,7,0,0,0,1,7288.37142857143,1,122.4285714285714,0,57.9857142857143,0,152.37142857142857,1,77.5,1,3.8,1,113.4,0,18.26642857142857,1,7.30657142857143,1,0.0,2042.0,0,29.0,0,2.9,0,40.0,0,0.9,0,0.0,1,17.0,0,0.17,0,0.068,0,0,0,0,0,remove,0000979817855,Crema spalmabile cacao,-3.0,-3.5,-0.5,
-2.875,8,0,0,0,0,12011.272380952378,1,229.4528571428571,0,82.5785718100414,1,173.46476190476187,1,104.3533333333333,1,3.0,1,74.01857142857139,0,3.0346428571428605,1,1.213857142857143,1,-7.0,2355.0,0,35.3,0,17.4,0,52.9,0,41.2,0,0.0,1,8.8,0,0.51,0,0.204,0,0,0,0,0,replace,0001005998004,Chocolat au lait Dubaï,-2.875,-3.25,-0.375,0011643090105
-1.875,8,0,0,0,0,9324.543570269392,0,82.6102564102564,0,11.482051377418701,0,277.8764427134044,0,100.85985069782534,0,16.52223304122013,1,83.05215839013326,0,30.5079487179487,1,12.20317948717948,1,0.0,73.05,0,0.075,0,0.0,0,0.465,0,0.03,0,0.0,0,0.03,0,0.02665,0,0.010425,0,0,0,0,0,add,0011110862006,Apple cider vinegar,-1.875,-1.6667,0.2083,
-3.6666666666666665,6,0,0,0,0,9943.64200715879,0,82.8004862565004,0,32.28304180455188,0,302.69737961774825,0,107.77806442898621,0,12.89640035118525,1,95.94102113865107,0,6.560375498075193,1,2.506503140406549,1,2.0,151.0,0,0.48,0,0.061,0,1.7,0,1.7,0,2.9,0,3.95,0,0.048,0,0.019,0,1,0,0,0,replace,00076630,Broccoli,-3.6667,-3.3333,0.3333,00002760
-1.6,5,0,0,0,1,3511.018928788515,0,14.438181794339961,0,5.252727248885412,0,150.58053466399085,0,57.002032109403345,0,9.80213903743315,0,19.91294122415431,0,2.9587566844919757,1,1.1835026737967913,1,-2.0,1166.03773584906,0,3.7735849056604,0,1.8867924528302,0,49.056603773585,0,7.5471698113208,0,0.0,1,11.320754716981,0,1.0849056603773,0,0.43396226415092,0,0,0,0,0,add,0011110033871,Hot dog buns,-1.6,-1.6667,-0.0667,
-0.6666666666666666,6,0,0,0,0,7166.224427001582,0,32.6093249607535,0,7.474254317111449,0,278.4049764521196,0,91.57864992150702,0,19.553846153846152,1,62.9625902668763,0,5.34871664050236,0,2.139486656200943,0,-2.0,1603.2,0,9.0,0,2.7,0,56.0,0,26.0,0,7.9,0,15.0,0,0.48,0,0.192,0,0,0,0,0,replace,0001003315771,Cliff Bar Chocolate Chip,-0.6667,-0.8333,-0.1667,0000169623404
-0.42857142857142855,7,1,0,0,1,6417.179026548673,1,45.34477876106195,1,22.27486725663717,1,186.77477876106195,1,90.97982300884956,1,13.200000000000001,1,87.07946902654871,1,1.55358407079646,1,0.6214336283185841,1,-1.0,419.469026548673,0,4.42477876106195,0,2.65486725663717,0,4.42477876106195,0,3.53982300884956,0,0.0,0,10.6194690265487,0,0.81858407079646,0,0.327433628318584,0,0,0,0,0,remove,0011110447005,Large Curd Cottage Cheese Whole Milk,-0.4286,-0.3333,0.0952,
-3.1666666666666665,6,0,0,0,2,9953.444920634909,0,85.30936507936505,0,27.60968253968256,0,367.22238095238095,0,203.90634920634912,0,17.768253968253962,1,24.23952380952381,0,0.918293650793651,1,0.36731746031746,1,-4.0,2213.1,0,35.0,0,21.0,0,43.0,0,40.0,0,10.0,0,6.3,0,0.0,1,0.0,1,0,0,0,0,replace,00141631,Noir éclats de framboises,-3.1667,-3.1667,0.0,0001001387759
-0.3333333333333333,6,1,0,0,0,8068.7719668737,0,47.6552795031053,0,16.25745341614908,1,258.0545652173913,0,59.00282608695652,1,54.8619565217391,1,87.74725672877875,0,3.9930900621118104,1,1.597236024844723,1,0.0,59.4,0,0.9,0,0.1,0,0.8,0,0.2,0,0.5,0,0.5,0,0.1,0,0.04,0,0,0,0,1,add,00148214,Almond milk,-0.3333,-0.2857,0.0476,
-1.8571428571428572,7,1,0,0,0,5025.219999999999,1,26.5,0,7.1000000000000005,1,219.41000000000003,1,139.5022222222222,1,8.1,1,27.75,1,4.2505555555555565,1,11.725944444444467,1,-3.0,926.0,0,10.8,0,0.9,0,20.5,0,10.4,0,1.2,0,9.9,0,1.1125,0,0.445,0,0,0,0,0,remove,00092517,Tempura prawns with a sweet chilli sauce,-1.8571,-1.6667,0.1905,
-1.75,4,1,0,0,0,8026.6333333333105,0,94.2952380952377,0,14.747619047619029,0,209.56666666666672,0,95.771428571429,0,17.98095238095237,0,48.942857142856994,0,1.88333333333333,0,0.753333333333333,0,-1.0,948.27,0,3.03,0,0.0,0,39.39,0,3.03,0,1.5,0,9.09,0,0.985,0,0.394,0,0,0,0,0,replace,0021130184828,Giant Wheat Hamburger Buns,-1.75,-1.25,0.5,0013413610056
-1.8571428571428572,7,0,0,1,0,7230.434279381323,0,95.42333331425984,0,32.10666667620341,1,121.05856142122087,0,83.74999999999999,1,17.98186781946818,1,87.9695334948357,0,5.078333333333333,1,2.031333333333333,1,3.0,946.499997735024,0,1.60000002384186,0,0.300000011920929,0,41.0,0,3.79999995231628,0,8.69999980926514,0,7.09999990463257,0,0.0,1,0.0,1,0,0,0,0,add,0011390004240,Pain de seigle,-1.8571,-1.25,0.6071,
-1.8,10,0,0,1,0,5775.601154893919,0,11.13324029952349,0,4.34486725663717,1,267.39127028411076,0,91.9483251806304,0,16.76833543505674,1,40.22782267654168,0,14.071761169017002,0,5.628704467606799,0,0.0,1397.77777777778,0,0.0,0,0.0,0,77.7777777777778,0,0.0,0,0.0,0,4.44444444444444,0,0.0,0,0.0,0,0,0,0,0,remove,0013130006989,Cream of Rice Hot Cereal,-1.8,-2.0,-0.2,
-1.8,5,0,0,0,0,6812.8666666666595,0,86.42047619047601,0,7.94920634920638,0,167.8765079365082,0,44.648888888888564,0,13.241111111111099,1,38.5576190476191,0,3.02534444444444,1,1.210137777777778,1,0.0,415.882352941176,0,2.94117647058824,0,1.32352941176471,0,11.1764705882353,0,1.47058823529412,0,0.882352941176471,0,6.47058823529412,0,0.683823529411765,0,0.273529411764706,0,0,0,0,0,replace,0021131301835,Lemon & Herb Chicken,-1.8,-1.2,0.6,0010300348993
-2.375,8,1,0,0,0,9055.802313195545,0,131.91695945945946,0,13.36075,0,211.97992050874407,0,75.480373608903,0,17.508346581875998,1,26.155846581876,0,6.984693263116058,1,3.0362800079491254,1,-3.0,888.0,0,7.0,0,2.5,0,32.0,0,3.0,0,0.0,1,5.0,0,1.575,0,0.63,0,0,0,0,0,remove,0011433150149,Jumbo Punjabi Style Samosas,-2.375,-2.2857,0.0893,
-2.857142857142857,7,0,0,0,0,6353.293825239885,0,105.75652022827117,0,34.57728421181996,0,92.09325261372784,0,30.487666257238537,0,6.737237276381847,1,48.28349318525999,0,10.601110245054935,0,4.240444098021971,0,0.0,1800.0,0,5.26315789473684,0,0.0,1,78.9473684210526,0,23.6842105263158,0,10.5263157894737,0,10.5263157894737,0,0.723684210526316,0,0.289473684210526,0,0,0,0,0,replace,0018627113515,Maple Waffle Bites,-2.8571,-2.4286,0.4286,0017273501264
-1.3,10,0,0,0,1,12162.299435920459,0,138.1747054508636,0,23.44788000792796,1,309.1389402296749,0,145.54520346904525,0,32.80017161209255,1,90.62188102572279,0,2.9867907632907658,1,1.1947163053163061,1,-2.0,1825.0,0,15.0,0,7.5,0,45.0,0,8.33333333333333,0,10.0,0,25.0,0,1.04166666666667,0,0.416666666666667,0,0,0,0,0,add,0008346464043,Slim fast,-1.3,-1.3636,-0.0636,
-3.6,10,0,0,0,0,15310.947318218248,0,183.1313947097218,0,78.05510133974579,1,433.1554311233253,0,180.8548265200962,0,22.108450704225348,1,58.52210466048322,0,5.211753692889042,1,2.084701477155617,1,-2.0,800.4,0,2.0,0,0.0,1,37.6,0,0.8,0,2.4,0,4.0,0,1.24,0,0.496,0,0,0,0,0,remove,0017400140038,"Yellow Rice with onion, garlic & other natural flavors",-3.6,-3.7778,-0.1778,
-0.2,5,1,0,0,2,5738.799999999999,0,46.0,0,5.52,0,168.31,0,81.95,0,12.27,1,63.11000000000001,0,3.3461000000000003,0,1.33844,0,-4.0,2228.56,0,25.0,0,1.79,0,67.86,0,0.0,0,3.57,0,7.14,0,2.3586,0,0.94344,0,0,0,0,0,remove,0020685001383,"Kettle Cooked Potato Chips, Sea Salt & Vinegar",-0.2,0.75,0.95,
-1.6666666666666667,3,1,0,0,1,6180.51,0,123.37,0,15.8,0,57.33,0,34.83,0,13.0,0,32.83,0,1.21,0,0.484,0,-2.0,3393.0,0,91.7,0,7.3,0,0.5,0,0.5,0,0.5,0,0.5,0,0.01,0,0.004,0,1,0,0,0,remove,00053303,vegetable oil by sainsbury's,-1.6667,-1.5,0.1667,
-3.0,3,0,0,0,0,3638.6,0,28.2666666666667,0,8.33571428571429,0,93.5809523809524,0,46.690476190476204,0,5.36190476190476,0,56.40952380952384,0,6.650785714285719,1,2.660314285714289,1,2.0,1637.5,0,6.25,0,0.0,1,6.25,0,0.0,1,3.125,0,75.0,0,0.0,1,0.0,1,0,0,0,0,replace,00117193,Plant-Based Complete Protein+Greens Protein Supplement,-3.0,0.0,3.0,0016000173842
-1.5714285714285714,7,0,0,2,1,3032.1986480301625,1,51.26034796142217,0,19.86238700172806,1,190.68005415589408,0,52.85530519447838,0,19.817704485803446,1,41.64195393827016,0,7.027107319158187,1,2.925635827071561,1,0.0,541.071428571429,0,1.78571428571429,0,0.0,0,2.38095238095238,0,1.19047619047619,0,1.19047619047619,0,25.0,0,1.3109410430839,0,0.44047619047619,0,0,0,0,0,replace,0013941035154,Chicken Breast Strips,-1.5714,-2.1429,-0.5714,0021130341238
1.0,3,0,0,0,0,1524.167357512953,0,10.17668393782383,0,2.89170984455959,0,27.7305699481865,0,13.82901554404145,0,24.51761658031088,0,28.239378238342,0,0.558549222797927,0,0.223419689119171,0,4.0,454.0,0,2.0,0,1.5,0,2.0,0,2.0,0,22.0,0,10.0,0,0.0,0,0.0,0,0,0,0,0,remove,00117263,Puré series,1.0,-0.5,-1.5,
-0.875,8,0,0,0,0,6081.663780796681,0,44.47731982500575,0,19.83465346534653,0,162.2344001842044,0,79.71865070227952,0,39.18977665208381,1,80.26470181901915,0,2.4496269859544064,1,0.979850794381763,1,-1.0,574.011299435028,0,2.54237288135593,0,0.564971751412429,0,20.3389830508475,0,5.93220338983051,0,0.564971751412429,0,7.6271186440678,0,0.57909604519774,0,0.231638418079096,0,0,0,0,0,add,0000717654062,Chicken Rice Bowl,-0.875,-0.8889,-0.0139,
-1.0,8,1,0,0,0,9394.246432474632,1,200.69031361368496,0,43.883866883888246,0,123.0426697892271,1,13.909672131147541,1,13.348243559718954,1,83.96560194141799,0,4.0162119437939126,1,1.6064847775175637,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0,0,0,0,remove,0019962740138,Ultrapur Wild Raspberry Ketone - 60 Capsules,-1.0,-1.1429,-0.1429,
-2.8,5,0,0,0,0,5142.0312262958305,0,71.80063211125159,0,19.52843404465503,1,92.50821744627052,0,52.56356229807555,1,17.723099524231692,1,45.61264222503159,0,7.39485503333223,0,2.957942013332891,0,-1.0,1643.33333333333,0,10.0,0,5.0,0,53.3333333333333,0,3.33333333333333,0,3.33333333333333,0,20.0,0,1.41666666666667,0,0.566666666666667,0,0,0,0,0,add,0011110129376,Parmesan Herb Panko Bread Crumbs,-2.8,-2.5,0.3,
1.0,2,1,0,0,1,778.39,0,0.67,0,0.33,0,34.0,0,34.0,0,0.7,0,10.0,0,0.2,0,0.08,0,2.0,204.0,0,0.0,0,0.0,0,12.0,0,12.0,0,0.0,0,0.0,0,0.1,0,0.04,0,1,0,0,0,remove,0019281700141,Boisson Passion,1.0,0.0,-1.0,
-3.25,4,0,0,0,0,1992.0,0,5.3,0,2.8,0,96.3,0,66.9,0,2.0,1,8.4,0,2.7249999999999996,0,1.09,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,remove,0000380101829,Amped,-3.25,-4.3333,-1.0833,
-3.0,2,1,0,0,0,3000.44,0,31.58,0,19.32,0,99.0,0,84.17,0,1.75,1,7.94,0,0.44999999999999996,0,0.18000000000000002,0,1.0,741.0,0,0.5,0,0.1,0,42.0,0,42.0,0,0.0,1,0.5,0,0.1,0,0.04,0,1,0,0,0,remove,0000260440264,Confit d'Oignons ou de figues,-3.0,-7.0,-4.0,
-1.6666666666666667,3,1,0,0,0,4452.485714285714,0,104.01428571428569,0,17.385714285714293,0,15.9,0,13.357142857142861,0,5.0,0,17.2857142857143,0,1.3857142857142901,0,0.554285714285714,0,-3.0,1687.05,0,14.0,0,4.6,0,3.95,0,1.0,0,1.1,0,64.3,0,6.0,0,2.4,0,0,0,0,0,replace,0000941573622,OMELETTE al sapore di erbette,-1.6667,-2.0,-0.3333,0011110161215
-2.4,5,0,0,0,1,6826.179114851189,0,67.39479308653277,0,22.125134211443488,0,195.6030099786607,0,103.97567849218754,0,15.41454392968751,0,51.980159820654734,0,6.351829406569937,0,2.109091630155063,0,-5.0,1788.57142857143,0,5.71428571428571,0,4.28571428571429,0,85.7142857142857,0,74.2857142857143,0,2.85714285714286,0,5.71428571428571,0,0.607142857142857,0,0.242857142857143,0,0,0,0,0,remove,0010532124006,Vanilla Cream Cocoa,-2.4,-1.75,0.65,
-2.3333333333333335,6,1,0,0,0,5906.391656131471,0,48.6276864728188,0,32.07812895069489,0,204.3973451327434,0,52.318584070796504,0,4.484955752212389,1,36.15486725663717,0,5.050940265486726,0,2.435929203539823,0,-1.0,713.2,0,2.0,0,0.0,0,34.4,0,0.0,0,0.0,0,3.2,0,0.4,0,0.16,0,0,0,0,0,add,0017400140311,Jasmine Rice,-2.3333,-2.1429,0.1905,
-3.25,8,0,0,0,1,11046.72210438101,0,35.61721802127074,0,16.57789474876293,0,452.7021804511281,0,307.2315037117143,0,16.3,1,111.9145864661654,0,4.2879887218045,1,1.7151954887218,1,-1.0,250.18,0,0.83,0,0.62,0,8.33,0,8.33,0,0.0,0,4.58,0,0.13,0,0.052,0,0,0,0,1,remove,0017077015325,"Vanilla kefir cultured lowfat milk, vanilla",-3.25,-3.5714,-0.3214,
-2.5,4,0,0,0,0,5636.570701754387,0,39.02380116959063,0,9.72222222222222,0,221.79491228070177,0,109.3567251461989,0,17.19298245614037,1,16.74309941520468,0,1.7104201754385964,0,1.5790547368421048,0,2.0,0.0,1,0.0,1,1.0,0,0.0,1,4.5,0,6.5,0,11.3,0,0.8,0,0.32,0,0,0,0,0,replace,00090407,Brewer's Malted Grain,-2.5,-1.75,0.75,0016000230675
-0.8888888888888888,9,0,0,0,1,8305.713902012345,0,52.29835164835161,0,5.986813162971279,0,300.29660456160326,0,91.76147739955648,0,59.64221791280611,1,46.38205118668388,0,5.399444439676073,1,2.159777777777777,1,-8.0,1891.66666666667,0,16.6666666666667,0,10.0,0,73.3333333333333,0,56.6666666666667,0,0.0,1,1.66666666666667,0,0.625,0,0.25,0,0,0,0,0,replace,0010700021526,Milk Duds,-0.8889,-1.3333,-0.4444,0016000289291
0.125,8,0,0,0,0,3239.0714285714303,1,43.3928571428571,1,19.8571428571429,1,69.5,1,25.5,1,30.0,1,77.1785714285714,0,6.7710625,1,3.348857142857143,1,-3.0,1237.14285714286,0,27.857142857143,0,20.0,0,0.0,0,0.0,0,0.0,0,12.142857142857,0,1.9285714285714,0,0.77142857142856,0,0,0,0,1,replace,0015324142916,Piknik white cheese,0.125,-0.375,-0.5,00002835
-6.5,2,0,0,0,0,3625.5,0,21.9,0,14.0,0,158.0,0,92.0,0,0.0,1,7.6000000000000005,0,1.0,1,0.4,1,2.0,1881.42857142857,0,12.8571428571429,0,1.42857142857143,0,71.4285714285714,0,20.0,0,5.71428571428571,0,8.57142857142857,0,0.5,0,0.2,0,1,0,0,0,add,0016000439801,Fruit & Nut Trail Mix Chewy Granola Bars,-6.5,-3.6667,2.8333,
-1.8571428571428572,7,1,0,0,0,4757.2029906622365,1,108.40106763349362,1,39.22235289349278,1,120.54058823529445,1,58.08470590619492,1,8.141176565955629,1,38.58494562913653,1,1.719603050108945,1,0.6878412200435781,1,1.0,452.0,0,9.0,0,0.0,1,1.0,0,0.0,1,0.0,1,6.0,0,0.0,1,0.0,1,0,0,0,0,add,00196231,Cheddar jack,-1.8571,-1.5,0.3571,
-1.6,10,0,0,0,1,7396.135294117647,1,77.28999999999999,1,59.5,1,188.56999999999996,1,125.92294117647059,1,12.72941176470588,1,73.56941176470589,1,7.126505190311418,1,2.8454117647058825,1,-3.0,1264.7,0,26.6,0,8.6,0,2.9,0,1.1,0,0.0,1,13.6,0,2.26,0,0.904,0,0,0,0,0,replace,0001002049906,Pâté de foie supérieur,-1.6,-1.5,0.1,0015700072776
-1.2,5,1,0,0,0,6229.706033107387,0,56.22579573056983,0,28.49599586887332,0,147.7989702069031,0,85.23007471211933,0,18.75814702069031,1,86.42982625843695,0,2.9155804949674176,0,1.166215010486967,0,1.0,1553.5,0,6.1,0,1.3,0,9.0,0,1.5,0,6.6,0,66.0,0,1.32,0,0.528,0,0,0,0,0,remove,00201190,Vegan,-1.2,-1.75,-0.55,
-1.8,10,0,0,0,0,9797.839868510753,1,65.2364429457877,1,32.76611955229879,1,348.2631312449886,0,224.743763003274,0,18.2998428985684,1,182.7467327489207,0,13.074903712143657,1,5.215333600726985,1,1.0,0.0,1,0.0,1,0.0,1,90.0,0,90.0,0,10.0,0,10.0,0,0.0,1,0.0,1,0,0,0,0,remove,00002726,Matcha latte - Jade Leaf,-1.8,-2.1111,-0.3111,
-1.6666666666666667,6,0,0,0,0,6892.186666666669,0,44.7966666666667,0,13.920000000000002,0,222.18666666666698,0,32.2333333333333,0,52.386116859006535,1,63.243333333333005,0,4.8185,0,1.9273999999999998,0,1.0,2124.4,0,29.2,0,2.4,0,52.0,0,1.2,0,6.4,0,6.4,0,0.0,1,0.0,1,0,0,0,0,replace,0000200008259,Walkers roast chicken with heinz mayonnaise,-1.6667,-1.3333,0.3333,0013800166517
-0.1111111111111111,9,1,0,1,0,10048.91923076923,0,68.17361673414317,0,13.024696356275262,1,272.1801619433205,0,109.86774628879898,1,24.692307692307658,1,158.9349527665313,0,3.173228744939292,1,1.269291497975717,1,-9.0,1784.43,0,11.76,0,5.88,0,74.51,0,39.22,0,2.0,0,3.92,0,1.77,0,0.708,0,0,0,0,0,replace,0016000445307,Betty Crocker Gingerbread Cake and Cookie Mix,-0.1111,-1.2222,-1.1111,0002025073003
-3.142857142857143,7,0,0,1,0,9855.125650557622,1,138.30669144981414,1,121.21810939989383,0,274.0692511949017,0,83.74349442379182,1,8.85841741901221,1,62.84986723313861,0,2.071970260223048,1,0.8287881040892191,1,-1.0,590.5,0,7.7,0,3.8,0,11.0,0,2.0,0,0.8,0,6.6,0,0.7,0,0.28,0,0,0,0,0,remove,00140206,Festonata carbonara,-3.1429,-3.5,-0.3571,
-2.6,10,0,0,0,0,14978.29377036755,0,106.7367563471008,0,32.26684350132621,1,485.3962410003788,0,209.17259568018193,1,11.83399014778327,1,157.8015157256541,0,12.013779840848839,1,4.80551193633954,1,-2.0,402.647058823529,0,0.88235294117647,0,0.58823529411765,0,18.235294117647,0,15.294117647059,0,0.0,0,3.5294117647059,0,0.15441176470588,0,0.061764705882352,0,0,0,0,1,add,0011110037961,Low fat yogurt tubes,-2.6,-2.5455,0.0545,
-0.8,5,1,0,0,0,6940.95714285714,0,56.43448275862069,0,9.07931034482759,0,161.6034482758621,0,26.03576354679803,0,16.00985221674878,1,116.3261083743843,0,3.0735908685816113,0,1.2294363474326453,0,-1.0,378.4,0,0.9,0,0.3,0,3.8,0,1.0,0,0.0,1,16.5,0,3.3,0,1.32,0,0,0,1,0,replace,0000300000685,Poulet,-0.8,-2.0,-1.2,0011110896209
-2.6666666666666665,3,0,0,0,0,6009.40000324249,0,66.66666666666667,0,38.83333333333333,0,120.66666666666667,0,67.33333333333333,0,4.66666666666667,1,85.53333352406815,0,0.2,1,0.08,1,1.0,1109.49,0,2.5,0,0.0,0,45.0,0,8.33,0,6.7,0,11.67,0,0.9575,0,0.383,0,0,0,0,0,replace,0011110010087,Hamburger burns,-2.6667,-1.3333,1.3333,00006535
-2.8,10,0,0,0,0,11567.977667567557,0,150.1302661965581,0,38.47302364718099,1,268.64913638172084,0,163.53377348826783,0,8.70740740740741,1,80.96842591449334,0,5.0287133185166795,1,2.0114853274066715,1,-5.0,2112.7,0,35.0,0,4.0,0,43.8,0,22.65,0,0.0,1,4.3,0,0.0,1,0.0,1,0,0,0,0,remove,00004337,Xocolata de Garrofa,-2.8,-2.5556,0.2444,
-3.0,5,0,0,0,0,7249.0,0,72.80000000000001,0,13.899999999999999,0,212.1,0,79.6,0,2.9,1,54.5,0,3.8150000000000004,0,1.526,0,0.0,1083.3,0,0.2,0,0.1,0,63.0,0,0.0,0,0.4,0,0.1,0,0.0,0,0.0,0,0,0,0,0,remove,0001002041982,UP2U,-3.0,-3.75,-0.75,
-1.75,8,1,0,0,1,10447.900509334895,0,148.48294462901404,0,27.0870431893688,0,156.13468656113648,0,35.12299461924308,0,14.076470588235257,1,128.65471304800997,0,3.8207843137254565,1,1.5165490196078295,1,1.0,1253.6,0,6.98,0,0.0,0,44.19,0,6.98,0,5.8,0,11.63,0,0.93,0,0.372,0,0,0,0,0,add,0011110879950,"Simple truth organic, multi - seed bread",-1.75,-1.4444,0.3056,
-1.7142857142857142,7,1,0,0,0,6230.41253132833,0,27.76491228070175,0,11.94285714285714,1,257.8142857142857,0,17.98395989974938,1,5.4172932330827095,1,45.589974937343364,0,9.814873194369037,0,3.925949277747615,0,-6.0,2530.0,0,46.4285714285714,0,8.92857142857143,0,32.1428571428571,0,7.14285714285714,0,2.85714285714286,0,14.2857142857143,0,1.33928571428571,0,0.535714285714286,0,0,0,0,0,replace,0010300933670,Zesty Sriracha Cashews,-1.7143,-2.5714,-0.8571,0001001980071
-2.0,8,0,0,0,1,11977.58894,0,138.31579,0,29.266666666666673,0,313.8771966666667,0,205.42789000000002,0,28.026320000000002,1,76.4577533333333,0,3.4865366666666673,1,1.3946166666666668,1,1.0,2433.33333333333,0,46.6666666666667,0,5.0,0,6.66666666666667,0,3.33333333333333,0,3.33333333333333,0,33.3333333333333,0,0.0,0,0.0,0,0,0,0,0,remove,0011110006776,Shelled hemp seeds,-2.0,-2.4286,-0.4286,
-0.625,8,0,0,0,0,5946.867943795618,0,36.27947807059086,0,7.906445312682249,1,186.6423260355974,0,101.14973456647904,1,8.366294978045268,1,80.1414485577362,0,2.2222803887866824,1,0.8881062399727959,1,-3.0,1568.98582751734,0,4.23287543394965,0,1.41095847798322,0,71.958882377144,0,9.87670934588252,0,5.64383391193287,0,8.4657508678993,0,2.01061583112608,0,0.804246332450433,0,0,0,0,1,replace,0021000078431,mac & cheese,-0.625,-1.125,-0.5,00004623
-2.3333333333333335,6,0,0,0,0,6856.333333333352,0,62.333333333334,0,26.6666666666666,1,218.90476190476218,0,67.85714285714249,1,19.957645489926772,1,37.49047619047549,0,5.524642857142857,1,2.209857142857143,1,-7.0,2288.0,0,34.0,0,20.0,0,52.0,0,50.0,0,0.910026442307692,0,6.3,0,0.23,0,0.092,0,0,0,0,0,remove,0003844511602,Alles Gute,-2.3333,-1.4,0.9333,
-1.1111111111111112,9,2,0,0,0,15956.200390320071,0,195.50124902419986,0,33.6,0,370.8825136612022,0,132.62076502732242,1,49.02177985948479,1,140.39921935987513,0,9.696904761904761,1,10.578761904761905,1,2.0,433.0,0,0.5,0,0.1,0,23.9,0,23.4,0,0.9,0,0.5,0,0.03,0,0.012,0,1,0,0,0,remove,00114134,Peach Slices in refined fruit juice,-1.1111,-1.5,-0.3889,
-1.75,4,0,0,0,1,4923.21,0,82.7,0,49.3,0,58.309999999999995,0,40.690000000000005,0,17.8,1,42.92,0,0.385,1,0.154,1,2.0,2343.0,0,43.9,0,7.8,0,22.5,0,5.9,0,3.3,0,18.1,0,0.0,0,0.0,0,1,0,0,0,replace,0000200000016,Purée de Noix de Cajou Crues Bio,-1.75,-1.0,0.75,0006416935541
-1.3333333333333333,6,0,0,0,0,6664.5290909091,0,48.3709090909091,0,12.138181818181799,0,241.567272727273,0,88.187272727273,0,10.645454545454498,1,40.176363636364,0,4.74431818181817,0,1.897727272727268,0,2.0,201.193636194566,0,0.0,0,0.0,0,10.9895683635687,0,9.29886553840431,0,0.0,0,0.84535141258221,0,0.0,0,0.0,0,1,0,0,0,add,0016300168210,100% Premium Orange Juice from Concentrate,-1.3333,-0.8571,0.4762,
-1.4,5,0,0,1,1,4293.650840336143,0,28.455042016806733,0,14.6,0,96.6571428571429,0,95.2571428571429,0,3.0,1,92.5672268907567,0,7.992642857142861,0,3.19705714285714,0,-1.0,457.8,0,1.8,0,1.0,0,18.0,0,18.0,0,3.0,0,3.6,0,0.073,0,0.0292,0,0,0,0,0,remove,0012157102421,Yoghourt Bonlac Digestive,-1.4,-1.5,-0.1,
